700.4845999,0.9693576655,-0.0006905276685,-33818.06476,155275.2334,-35001.17653,160158.7006
705.2498013,0.9654752594,0.003127384227,131271.3201,102884.6865,136309.2465,106122.2379
710.0150026,0.9654419031,0.003746160299,155229.2211,-78260.98603,160468.7092,-81685.00589
714.780204,0.9669520666,0.004513217192,-9982.786151,-179759.088,-11191.42349,-185850.5554
719.5454054,0.9658301882,0.006673734183,-175711.472,-62981.92023,-182369.7989,-63949.99186
724.3106067,0.9662789953,0.005123084869,-129476.0577,140471.3264,-133219.9905,146079.7807
729.0758081,0.9664490886,0.003826665337,80202.07339,172846.5774,83693.17546,178515.6753
733.8410094,0.9665463842,0.005124924195,187821.8018,-9458.920857,194265.2436,-10816.36192
738.6062108,0.9652972261,0.003528749057,61244.39595,-172846.3812,62790.74006,-179289.8076
743.3714122,0.964604498,0.0007510955443,-130480.3866,-117658.8462,-135363.1706,-121870.8556
748.1366135,0.9649826879,0.001318734462,-151365.3049,71998.08846,-156755.7973,74824.97732
752.9018149,0.9608498519,0.0006310570282,5599.737601,160072.8244,5937.31279,166591.1457
757.6670162,0.9596450823,-0.0008887619536,140085.6357,56343.05862,145922.0048,58847.53601
762.4322176,0.9592937185,0.000884712885,100626.9619,-100098.205,104800.6032,-104442.3845
767.197419,0.9573032218,0.002631757597,-51024.06862,-125352.9434,-53659.37523,-130796.3057
771.9626203,0.9548666842,0.001556955601,-128647.7674,-1468.623289,-134730.6615,-1318.35538
776.7278217,0.9561447305,0.001956402983,-45695.81342,111446.9987,-47553.03857,116656.0125
781.493023,0.9561487042,0.002346683042,82778.77288,76276.14908,86770.47607,79561.39662
786.2582244,0.9503345491,-0.001472086058,91699.30344,-47490.99518,96568.77966,-49823.33608
791.0234258,0.9534921787,-0.006942611009,-14949.28427,-90994.20373,-14982.79275,-95541.65777
795.7886271,0.9518094844,-0.01066900557,-81690.27093,-8998.90571,-85709.53728,-10415.25789
800.5538285,0.9470832794,-0.02235575552,-26440.05885,67734.09096,-29589.05306,70820.17683
805.3190298,0.9494556949,-0.03857453378,50525.46136,34254.70723,51664.11791,38177.27008
810.0842312,0.9568401289,-0.05610824295,33641.14681,-38176.02729,37369.67361,-37706.69674
814.8494326,0.961546929,-0.08393391861,-30214.49396,-31362.77469,-28359.55331,-35092.51822
819.6146339,1.008450759,-0.1127046047,-27246.17878,25566.29541,-29482.95452,22057.03202
824.3798353,1.049505623,-0.1140984223,24911.20461,25162.21503,20882.80614,26245.60524
829.1450366,1.076888763,-0.1051960699,26580.86483,-22228.07714,26446.9719,-18057.53789
833.910238,1.113646228,-0.09209600725,-17600.93091,-29089.18795,-13551.97666,-27241.3897
838.6754394,1.104935644,-0.0754596123,-35526.22206,7239.733743,-32448.43072,4336.169049
843.4406407,1.050171456,-0.1016841903,-16305.91741,37472.10535,-18805.54637,33861.02184
848.2058421,1.008052161,-0.08112179015,24099.85549,50539.69082,19744.84781,51724.93073
852.9710434,0.9973637212,-0.04042387147,92445.12783,13174.54364,92002.96107,16938.31363
857.7362448,0.9931016414,-0.02181580256,91292.25326,-133875.5139,94841.94449,-132722.0249
862.5014462,0.9952591718,-0.01292276612,-149528.8027,-222850.2947,-147308.8913,-225824.5283
867.2666475,0.9979267436,-0.00761731688,-408162.217,108340.6373,-409815.0198,105437.5455
872.0318489,0.9979665892,-0.004447299818,-35352.70438,635500.8312,-38261.76936,636625.1902
876.7970502,0.9988429521,-0.003256409453,857666.0847,330060.8641,857573.1751,333239.047
881.5622516,0.9995806535,-0.002293812905,800670.5926,-997349.4128,803291.9146,-995924.4489
886.327453,0.9996874692,-0.001242277008,-954051.1447,-1451377.415,-952543.7971,-1453014.85
891.0926543,0.9997428975,-0.001077506683,-2221832.971,597649.7379,-2223046.077,595407.4716
