0,0.8600597152,0,203374.466,0,236465.5179,0
4.76520136,1.041671233,0.01158310008,264058.8389,-584911.4175,247220.9398,-564261.5289
9.53040272,1.031237177,-0.003097198879,-414906.4212,-316546.533,-401412.9691,-308163.627
14.29560408,1.048256841,-0.009608526146,-438564.9685,334576.7237,-421265.7093,315312.9732
19.06080544,1.051484552,0.001425372882,107430.6631,522596.3919,102844.0086,496868.7367
23.8260068,1.041297753,0.00165924727,437948.6994,61286.44092,420672.418,58185.51051
28.59120816,1.042522956,-0.00748071375,140824.5087,-382576.6094,137706.6352,-365983.7545
33.35640952,1.044219479,-0.006404115068,-313079.8609,-241917.4242,-298389.8378,-233502.9674
38.12161088,1.041350999,-0.009110617882,-292192.1454,213246.2002,-282359.4516,202308.0894
42.88681224,1.048330619,-0.01020786188,126569.4584,329349.4129,117664.0286,315311.3197
47.6520136,1.045214855,-0.004107660434,333050.3912,-11819.58222,318682.5138,-10055.86805
52.41721496,1.037028562,-0.01033599465,63586.58579,-290375.4639,64100.58278,-279368.3137
57.18241632,1.045465299,-0.01565399397,-270752.8178,-125023.7023,-257130.0456,-123436.7268
61.94761768,1.044737447,-0.008585942822,-206308.261,217084.0158,-199167.9965,206151.2884
66.71281904,1.041244891,-0.01060890582,136416.7604,243246.8012,128619.5941,234921.9829
71.4780204,1.044848788,-0.01048139267,264086.5768,-66263.33502,253361.6926,-60877.47084
76.24322176,1.041780885,-0.005167672943,16311.89484,-263508.7176,16911.97838,-252856.7436
81.00842312,1.039733704,-0.01252625123,-238487.5527,-79714.23969,-228416.872,-79419.80385
85.77362448,1.047498249,-0.009296554117,-145674.8067,213015.8702,-140862.958,202106.6197
90.53882584,1.044679112,-0.0006559179793,148485.385,206642.8056,142010.672,197894.2152
95.3040272,1.039217991,-0.003857104953,224675.1046,-77220.24272,216469.1279,-73502.67149
100.0692286,1.044215548,-0.003359371999,-16101.06357,-237767.2822,-14686.60162,-227746.6757
104.8344299,1.041154275,0.002725728216,-231963.2891,-61149.80912,-222946.5826,-58149.0359
109.5996313,1.039207947,0.000762300207,-125772.1134,198463.8341,-120886.7437,191064.7302
114.3648326,1.044153192,0.004845537752,151941.7668,183807.0799,146330.5,175355.5238
119.130034,1.039055667,0.01362760171,220981.8674,-77298.50045,211663.5759,-77169.0776
123.8952354,1.035518636,0.008246889032,-8324.827019,-223741.7058,-9759.427448,-215989.566
128.6604367,1.040933113,0.009372132815,-220986.0856,-58038.54657,-212780.901,-53840.47737
133.4256381,1.039961737,0.01744519845,-133582.685,187936.7176,-125382.8661,182818.3093
138.1908394,1.035638262,0.01509833753,130940.7561,179745.4856,128937.7275,171680.351
142.9560408,1.039116978,0.01739522891,208675.1547,-69333.1672,199646.7739,-70065.32478
147.7212422,1.035082752,0.0242786269,3543.174203,-215813.3304,-1466.598616,-208464.2247
152.4864435,1.032049372,0.02011231266,-197935.1422,-65600.36304,-192953.8679,-59802.96698
157.2516449,1.040355418,0.02258220977,-124471.4039,170713.1899,-116026.6829,166609.7238
162.0168462,1.038527723,0.03192300505,113858.7278,174252.965,114683.9904,164263.2195
166.7820476,1.035358013,0.02860852146,189479.0508,-49538.3769,181547.5562,-52863.05159
171.547249,1.041071428,0.02709453776,7921.579706,-192574.2813,2793.029852,-185049.7017
176.3124503,1.039994502,0.03223458434,-176189.8271,-70863.47885,-171361.5104,-62826.97812
181.0776517,1.038276269,0.02867168471,-118578.3405,137569.8086,-110463.7893,135548.6932
185.842853,1.046925958,0.02919979107,91197.05696,154024.2692,91141.80156,144578.4646
190.6080544,1.045521276,0.03682453962,169856.8449,-29200.2323,161277.6353,-33609.2701
195.3732558,1.042041494,0.03138478666,24322.61106,-158090.6834,18754.93391,-152277.3362
200.1384571,1.05066444,0.02631569404,-141725.1196,-69127.62965,-136453.2718,-62376.49683
204.9036585,1.052632517,0.03467854797,-113889.4819,106147.5401,-104759.0765,104291.3181
209.6688598,1.050232706,0.0297417298,56587.26077,134558.9688,57462.94261,126495.7002
214.4340612,1.056636846,0.02585449118,140175.9072,-10815.92214,132332.636,-13474.18005
219.1992626,1.06077446,0.03553111211,38218.37081,-130524.531,31871.4898,-124113.9992
